app_id,title,developer,release_date,primary_genre,genres,artwork_url,app_store_url,chart_type,chart_position,country,snapshot_date,source_url
6745120053,Imposter Game - Party Edition,Sven Vucak,"May 18, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/10/69/e0/1069e0bd-1564-9f77-7ea4-a8072e6e90ff/AppIcon-0-0-1x_U007emarketing-0-11-0-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/imposter-game-party-edition/id6745120053?uo=2,top_free,60,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1562817072,Mob Control,Voodoo,"April 13, 2021",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/cd/b2/9b/cdb29b59-abfe-f3a9-9786-f77cb7825d27/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/mob-control/id1562817072?uo=2,top_free,61,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6744975195,Sled Surfers,Crazy Labs,"April 29, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/1a/23/cd/1a23cd1d-77bf-6330-a631-082b7b64ba16/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/sled-surfers/id6744975195?uo=2,top_free,62,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1094930513,EA SPORTS FC Soccer Mobile 26,Electronic Arts,"October 11, 2016",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/11/53/62/115362dd-6195-b5d4-e42a-b73ef93e28f5/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/ea-sports-fc-soccer-mobile-26/id1094930513?uo=2,top_free,63,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6768564100,Bruno Reels Casino,EverPrime Futures Inc.,"May 16, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/d8/90/d4/d890d487-a1b7-b9f5-f95e-433507a1d9bf/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/bruno-reels-casino/id6768564100?uo=2,top_free,64,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6738109752,Tiles Survive!,FunPlus International AG,"July 3, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/39/7c/49/397c4918-5566-5690-9b51-b8a0de2081b9/FPX_AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/tiles-survive/id6738109752?uo=2,top_free,65,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6755495631,Packz,Packz,"March 26, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/f8/54/9b/f8549b63-eb14-8b68-de2f-2fb2075f82ad/AppIcon-0-0-1x_U007ephone-0-1-0-85-220.jpeg/100x100bb.png,https://apps.apple.com/us/app/packz/id6755495631?uo=2,top_free,66,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1176027022,Toon Blast,Peak Games,"August 15, 2017",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/dd/b4/72/ddb472bd-c060-b30c-0de8-452e46c2fc41/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/toon-blast/id1176027022?uo=2,top_free,67,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1595314851,Lamar - Idle Vlogger,Crazy Labs,"December 20, 2021",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/04/b3/dc/04b3dcfd-6630-bb41-50fc-61f39e8b5776/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/lamar-idle-vlogger/id1595314851?uo=2,top_free,68,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1094591345,Pokémon GO,"Scopely Explore, Inc.","July 6, 2016",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/1e/0d/a8/1e0da8c5-c56a-68ef-601f-33078883892c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/pok%C3%A9mon-go/id1094591345?uo=2,top_free,69,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6448104157,Offline Games - No Wifi Games,Moreno Maio,"August 8, 2023",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b3/2b/9a/b32b9a2d-7cb0-720d-5b40-cc30b038931b/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/offline-games-no-wifi-games/id6448104157?uo=2,top_free,70,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6498883328,Tile Explorer: Tiles Clear!,Oakever Games,"May 17, 2024",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/b5/cd/85/b5cd85a9-6770-ff54-7d37-76e33b1c82a4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/tile-explorer-tiles-clear/id6498883328?uo=2,top_free,71,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6784602967,Stack Smash - 3D Puzzle Game,Tripledot Studios,"July 15, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/95/d5/b8/95d5b83e-fc15-5cba-257d-265d21e95169/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/stack-smash-3d-puzzle-game/id6784602967?uo=2,top_free,72,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
329218549,Chess.com - Play and Learn,Chess.com,"October 28, 2009",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/00/cb/38/00cb384e-aa40-0339-8d7d-438760429817/AppIcon-0-0-1x_U007epad-0-1-0-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/chess-com-play-and-learn/id329218549?uo=2,top_free,73,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1207472156,Wordscapes - Word Game,"PeopleFun, Inc.","June 14, 2017",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/90/b0/77/90b07711-1ba3-0f33-8748-43f16eca0f45/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/wordscapes-word-game/id1207472156?uo=2,top_free,74,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6475757306,Disney Solitaire,SuperPlay,"April 17, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/4d/64/c4/4d64c428-1ec7-a68a-0c0f-8a16d0bdcea6/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/disney-solitaire/id6475757306?uo=2,top_free,75,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1105855019,Gardenscapes,Playrix,"August 24, 2016",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/2e/3f/eb/2e3feba1-12f3-fc8a-bb10-2c2916658075/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/gardenscapes/id1105855019?uo=2,top_free,76,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6450413462,CrownCoins Casino,Sunflower,"December 10, 2023",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d1/cf/7b/d1cf7b25-2673-cff8-22e6-ffc59c0a9f4c/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/crowncoins-casino/id6450413462?uo=2,top_free,77,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6755183085,Yarn Loop: Knit Puzzle,Combo Games,"November 21, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/14/51/f9/1451f93c-984d-34e8-07fd-c1b03f238b4f/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/yarn-loop-knit-puzzle/id6755183085?uo=2,top_free,78,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6761603258,Loop Master: Color Jam Sort,Orange One Limited,"April 23, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/15/c2/e8/15c2e824-b95e-acb4-d10b-ee3aed5a1727/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/loop-master-color-jam-sort/id6761603258?uo=2,top_free,79,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6754009969,Jackpot Nights,Lucky Link Ltd.,"November 12, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/01/b2/de/01b2ded8-6918-e0e1-00aa-fb6f47df2f07/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/jackpot-nights/id6754009969?uo=2,top_free,80,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6474133872,Find Hidden Objects - Spot It!,Yolo Game Studios,"January 25, 2024",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ab/18/56/ab1856d1-16ae-754c-5b31-06dbfdc63497/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/find-hidden-objects-spot-it/id6474133872?uo=2,top_free,81,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1492722342,Animals & Coins Adventure Game,Innplay Labs,"December 27, 2019",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c7/1d/ca/c71dca98-d865-e893-98a7-41895d05f1fd/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/animals-coins-adventure-game/id1492722342?uo=2,top_free,82,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6760998152,Family Farm Merge,Century Games Innovation Pte. Ltd.,"May 9, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/91/02/9d/91029dd5-d74a-6d41-1494-6b3d909aff39/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/family-farm-merge/id6760998152?uo=2,top_free,83,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1660171117,Zen Word® - Relax Puzzle Game,Oakever Games,"January 17, 2023",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/e8/96/a8/e896a85a-d639-59e1-bf86-233da6b067a4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/zen-word-relax-puzzle-game/id1660171117?uo=2,top_free,84,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6739124364,Top Tycoon: Coin Theme Empire,BeheFun Games Limited,"March 17, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/f3/a3/51/f3a351bc-9dad-2bad-c5b8-11727f44d9e7/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/top-tycoon-coin-theme-empire/id6739124364?uo=2,top_free,85,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1407852246,Happy Color® – Coloring Games,X-Flow,"July 29, 2018",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/7e/5f/01/7e5f01eb-df6f-b0c8-571b-b5ce19064777/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/happy-color-coloring-games/id1407852246?uo=2,top_free,86,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6761469046,Rap Star:Idle Clicker,聪 马,"April 3, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/af/3e/8c/af3e8cbe-a605-954d-0acd-31d475f3841b/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/rap-star-idle-clicker/id6761469046?uo=2,top_free,87,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1330123889,PUBG MOBILE,Tencent Mobile International Limited,"March 19, 2018",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e3/c1/54/e3c15430-c128-802a-ec17-95d0a02bc752/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/pubg-mobile/id1330123889?uo=2,top_free,88,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6741567125,Clash of Critters,Farlight Games,"May 20, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/1d/9a/0f/1d9a0fc8-e301-0bee-3a25-bf44005d1d6e/AppIcon-Global-0-0-1x_U007epad-0-11-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/clash-of-critters/id6741567125?uo=2,top_free,89,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6753862216,Foodstars: Merge & Cook,Happibits,"December 11, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/29/fa/f7/29faf78c-7525-67c8-ebc0-2e814c6a2675/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/foodstars-merge-cook/id6753862216?uo=2,top_free,90,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
406889139,Coin Master,Moon Active,"December 11, 2010",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/3a/6b/3c/3a6b3cda-cd14-673c-e421-b11d1a47c429/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/coin-master/id406889139?uo=2,top_free,91,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6755216191,Color Maze - Puzzle Game,"Beijing Youyoutang Technology Co.,ltd.","November 17, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/0c/b6/14/0cb61468-8e99-1f16-661f-275cc73e4c27/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/color-maze-puzzle-game/id6755216191?uo=2,top_free,92,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6477413486,Level Devil - NOT A Troll Game,WebVentures B.V.,"February 11, 2024",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d0/6a/82/d06a82bf-97b8-562e-c62a-66618dde90ad/AppIcon-0-0-1x_U007epad-0-11-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/level-devil-not-a-troll-game/id6477413486?uo=2,top_free,93,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6756989323,Last Asylum: Plague,WISENESS GAME ONLINE INTERNATIONAL LTD,"February 11, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/a1/98/6f/a1986f7e-d07d-7a41-c3b6-e232a2946672/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/last-asylum-plague/id6756989323?uo=2,top_free,94,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1545567989,Number Match - Numbers Game,Easybrain Ltd,"October 11, 2021",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/e5/97/11/e59711dd-051b-99cd-cc8f-62970ff6650b/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/number-match-numbers-game/id1545567989?uo=2,top_free,95,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1602508478,Word Search Explorer®,PlaySimple Games Pte Ltd,"February 11, 2023",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/6c/e0/25/6ce0256e-5333-c103-269c-10719919c2fb/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/word-search-explorer/id1602508478?uo=2,top_free,96,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6740618570,XP Hero,"Supercent, Inc.","February 24, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0a/be/35/0abe351f-2db2-b9f0-24b7-703e63e64b90/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/xp-hero/id6740618570?uo=2,top_free,97,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6745272388,Block Buster - No Timer,Lion Studios Plus,"May 24, 2025",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/38/fd/95/38fd95d9-a694-ba4e-98ee-6232d1514552/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/block-buster-no-timer/id6745272388?uo=2,top_free,98,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
6779310326,Coin Collector!,Venturesis Teknoloji Anonim Sirketi,"June 18, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/c5/92/d3/c592d3dd-c55e-68f4-a1d6-5941c01083a3/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/coin-collector/id6779310326?uo=2,top_free,99,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
1475514684,Bubble Cash,Papaya Gaming,"September 30, 2019",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/36/19/c8/3619c878-7602-c1f6-c849-4c0a98f629b5/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/bubble-cash/id1475514684?uo=2,top_free,100,US,2026-08-07,https://itunes.apple.com/us/rss/topfreeapplications/limit=100/genre=6014/json
479516143,Minecraft: Play with Friends!,Mojang,"November 17, 2011",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/5d/3c/da/5d3cdaf9-d69e-184d-e0a2-9d046df0e30e/AppIcon-0-0-1x_U007emarketing-0-10-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/minecraft-play-with-friends/id479516143?uo=2,top_paid,1,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
623592465,Heads Up!,Warner Bros.,"May 2, 2013",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/a5/89/35/a589355c-a6a6-364b-3c79-2b8e5ef36dce/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/heads-up/id623592465?uo=2,top_paid,2,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
6753077755,How Many Dudes?,"Butterscotch Shenanigans, Inc.","July 30, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0a/e9/3a/0ae93a74-51c3-bfbe-eb80-259e167b471a/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/how-many-dudes/id6753077755?uo=2,top_paid,3,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
525818839,Plague Inc.,Ndemic Creations,"May 25, 2012",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ae/67/15/ae6715a6-094d-c999-7163-bf08d069651c/AppIcon-0-0-1x_U007emarketing-0-8-0-0-sRGB-85-220.png/100x100bb.png,https://apps.apple.com/us/app/plague-inc/id525818839?uo=2,top_paid,4,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
625334537,Geometry Dash,RobTop Games AB,"August 13, 2013",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/5a/d5/97/5ad5971d-b8ea-d82f-415f-f69be6bde65c/AppIcon-1x_U007emarketing-0-11-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/geometry-dash/id625334537?uo=2,top_paid,5,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1118115766,Bloons TD 6,Ninja Kiwi,"June 14, 2018",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/51/35/de/5135de6a-3a09-8a28-e1cd-36f6b3778d42/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/bloons-td-6/id1118115766?uo=2,top_paid,6,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
6502453075,Balatro,Playstack Ltd,"September 26, 2024",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/6d/d3/0c/6dd30caf-f830-22d5-ba44-448cdff0df30/iOS_AppIcon_Premium-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,https://apps.apple.com/us/app/balatro/id6502453075?uo=2,top_paid,7,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1596736236,Red's First Flight,Rovio Entertainment Oyj,"March 31, 2022",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple126/v4/16/b2/ca/16b2ca07-9218-4469-5e09-29addd3eff9e/AppIcon-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/reds-first-flight/id1596736236?uo=2,top_paid,8,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1406710800,Stardew Valley,ConcernedApe,"October 24, 2018",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/0e/df/12/0edf1230-3f6e-fbb3-7f72-f2aa844d100a/AppIcons-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/stardew-valley/id1406710800?uo=2,top_paid,9,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1477966166,MONOPOLY: The Board Game,Marmalade Game Studio,"December 4, 2019",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/88/b9/92/88b9927e-e9cf-815e-8dac-741b91822bc4/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/monopoly-the-board-game/id1477966166?uo=2,top_paid,10,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
824305459,Papa's Freezeria To Go!,Flipline Studios,"February 26, 2014",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/44/d1/bb/44d1bb03-8871-ff83-c212-5c55b0f335a6/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-6.png/100x100bb.png,https://apps.apple.com/us/app/papas-freezeria-to-go/id824305459?uo=2,top_paid,11,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
6758328352,Scritchy Scratchy,Funday Games ApS,"March 18, 2026",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/bc/30/b8/bc30b850-afe5-38fd-0666-3af591767acc/AppIcon-0-0-1x_U007emarketing-0-8-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/scritchy-scratchy/id6758328352?uo=2,top_paid,12,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1093131935,Incredibox,So Far So Good,"March 27, 2016",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d0/2b/6c/d02b6c61-94fe-4863-56ae-a2a522061147/AppIcon-0-0-1x_U007epad-0-1-85-220.png/100x100bb.png,https://apps.apple.com/us/app/incredibox/id1093131935?uo=2,top_paid,13,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
912536422,Five Nights at Freddy's,CLICKTEAM LLC USA,"September 11, 2014",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/9b/77/03/9b77034f-5ade-ddf5-9c2d-48fd8a546c62/AppIcon-1x_U007epad-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/five-nights-at-freddys/id912536422?uo=2,top_paid,14,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
763692274,Grand Theft Auto: San Andreas,Rockstar Games,"December 12, 2013",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/c0/02/f2/c002f295-cf73-0278-8e73-d8d1f9e7a9af/AppIcon-0-0-1x_U007emarketing-0-7-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/grand-theft-auto-san-andreas/id763692274?uo=2,top_paid,15,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
640364616,Terraria,"505 Games (US), Inc.","August 28, 2013",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/12/1b/e8/121be88a-adf0-6fb1-60bc-19cc9c156a11/AppIcon-1x_U007emarketing-0-8-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/terraria/id640364616?uo=2,top_paid,16,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
1491530147,Slay the Spire,Balor Games,"June 13, 2020",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/91/0c/92/910c920a-0ab6-1939-e297-083995b640c7/AppIcon-1x_U007emarketing-0-11-0-0-85-220-0.png/100x100bb.png,https://apps.apple.com/us/app/slay-the-spire/id1491530147?uo=2,top_paid,17,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
575154654,Pou,Zakeh Limited,"November 26, 2012",Games,Games,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/ae/b9/81/aeb981e4-c84e-0536-bd0b-4b5370d6f12c/AppIcon-0-0-1x_U007emarketing-0-5-0-85-220.png/100x100bb.png,https://apps.apple.com/us/app/pou/id575154654?uo=2,top_paid,18,US,2026-08-07,https://itunes.apple.com/us/rss/toppaidapplications/limit=100/genre=6014/json
